listing_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,minimum_nights,maximum_nights,accommodates,bathrooms,bedrooms,beds,amenities_TV,amenities_Heating,amenities_Air conditioning,amenities_Breakfast,amenities_Laptop friendly workspace,amenities_Indoor fireplace,amenities_Iron,amenities_Hair dryer,amenities_Private entrance,amenities_Smoke detector,amenities_Carbon monoxide detector,amenities_First aid kit,amenities_Fire extinguisher,amenities_Lock on bedroom door,amenities_Pool,amenities_Kitchen,amenities_Washer,amenities_Dryer,amenities_Free parking on premises,amenities_Elevator,amenities_Hot tub,amenities_Gym,amenities_Pets allowed,amenities_Smoking allowed,amenities_Suitable for events,amenities_Pets live on this property,price,predicted_price
27685033,Pike-Market,Downtown,47.61044,-122.34487,Condominium,Entire home/apt,4,21,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,150.0,161.86431884765625
27697762,North Beacon Hill,Beacon Hill,47.57203,-122.31257,Guest suite,Entire home/apt,1,1125,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,108.50806427001953
27701773,Broadway,Capitol Hill,47.62623,-122.32639,Condominium,Entire home/apt,2,9,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,266.8776550292969
27702651,Belltown,Downtown,47.61608,-122.34546,Apartment,Entire home/apt,1,14,5,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,115.94786834716797
27703123,North Beacon Hill,Beacon Hill,47.57895,-122.3134,Townhouse,Private room,2,1125,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.83164978027344
27704338,Southeast Magnolia,Magnolia,47.64631,-122.40012,Guest suite,Entire home/apt,2,1125,4,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,154.16757202148438
27705446,Mann,Central Area,47.61534,-122.29668,Apartment,Entire home/apt,2,30,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,64.70925903320312
27706051,North Queen Anne,Queen Anne,47.65052,-122.36739,House,Private room,3,4,4,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,196.83486938476562
27706992,Lower Queen Anne,Queen Anne,47.62604,-122.355,Guest suite,Entire home/apt,2,10,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,163.0,139.3977508544922
27724562,West Queen Anne,Queen Anne,47.63617,-122.37096,Apartment,Entire home/apt,2,1125,14,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,370.59808349609375
27725149,West Queen Anne,Queen Anne,47.63492,-122.36947,Apartment,Entire home/apt,2,1125,12,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,324.91058349609375
27731182,Broadway,Capitol Hill,47.6185,-122.32149,Apartment,Entire home/apt,1,30,4,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,163.0612335205078
27747022,Riverview,Delridge,47.53545,-122.35588,House,Entire home/apt,3,30,6,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,151.57577514648438
27750361,Brighton,Rainier Valley,47.53874,-122.27547,Guest suite,Entire home/apt,2,7,6,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,97.86772918701172
27752865,Leschi,Central Area,47.60323,-122.29164,House,Private room,2,14,2,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,85.27151489257812
27754932,Crown Hill,Other neighborhoods,47.69938,-122.36929,House,Entire home/apt,1,1125,4,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.96153259277344
27755374,Mount Baker,Rainier Valley,47.57234,-122.28894,House,Entire home/apt,1,1125,6,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,121.74378204345703
27757509,North Queen Anne,Queen Anne,47.64621,-122.35635,House,Private room,1,14,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,59.6977424621582
27761041,Lower Queen Anne,Queen Anne,47.6253,-122.35559,Apartment,Private room,1,5,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,121.11422729492188
27763708,North Delridge,Delridge,47.56559,-122.36454,Townhouse,Private room,2,7,2,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,124.822265625
27781617,Seaview,West Seattle,47.55552,-122.39999,House,Entire home/apt,3,1125,4,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,115.56977844238281
27784828,Pike-Market,Downtown,47.60776,-122.33936,Condominium,Entire home/apt,6,21,4,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,300.0,286.4886474609375
27785791,South Lake Union,Cascade,47.62466,-122.33004,Apartment,Entire home/apt,1,1125,6,2.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,299.0,240.85110473632812
27789030,Eastlake,Cascade,47.63795,-122.32447,Townhouse,Private room,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,71.02294158935547
27789514,Roosevelt,Other neighborhoods,47.67547,-122.3172,Apartment,Entire home/apt,1,2,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,111.90726470947266
27798934,Mount Baker,Rainier Valley,47.58546,-122.29626,House,Entire home/apt,4,1125,8,2.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,277.0,316.0419616699219
27802702,Greenwood,Other neighborhoods,47.6964,-122.34832,Condominium,Entire home/apt,1,7,2,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,123.51220703125
27804969,Madison Park,Capitol Hill,47.63382,-122.28323,House,Entire home/apt,2,30,6,2.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,250.0,250.78292846679688
27805238,Madison Park,Capitol Hill,47.63391,-122.28286,Guest suite,Entire home/apt,2,30,4,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,86.80752563476562
27806095,North Beacon Hill,Beacon Hill,47.57278,-122.30337,House,Entire home/apt,1,30,6,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,198.4593505859375
27806364,Greenwood,Other neighborhoods,47.68566,-122.35241,Guest suite,Entire home/apt,1,14,4,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,87.14985656738281
27807077,Columbia City,Rainier Valley,47.55841,-122.28464,House,Entire home/apt,1,365,12,2.5,4.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,300.0,321.5054931640625
27807081,Belltown,Downtown,47.6156,-122.34791,Loft,Entire home/apt,1,365,8,2.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,781.0,724.2119140625
27809636,Broadway,Capitol Hill,47.61424,-122.31416000000002,Apartment,Entire home/apt,2,15,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,83.50160217285156
27809933,Minor,Central Area,47.60282,-122.31411,Apartment,Entire home/apt,1,1125,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,111.38854217529297
27810099,Minor,Central Area,47.60224,-122.31446,Apartment,Entire home/apt,1,1125,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,109.64099884033203
27813751,Phinney Ridge,Other neighborhoods,47.67992,-122.3482,Townhouse,Entire home/apt,1,1125,6,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,116.06336212158203
27820717,Highland Park,Delridge,47.53229,-122.35394,House,Private room,1,30,2,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,45.60295104980469
27833076,West Queen Anne,Queen Anne,47.63809000000001,-122.37365,Apartment,Entire home/apt,2,3,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,124.53569030761719
27838625,Minor,Central Area,47.61577,-122.30731000000002,Apartment,Private room,2,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,78.79549407958984
27841184,Lawton Park,Magnolia,47.66109,-122.39912,Townhouse,Private room,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,44.01408386230469
27845405,Seaview,West Seattle,47.54607,-122.39841,House,Entire home/apt,2,1125,6,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,233.0,240.84971618652344
27849459,University District,University District,47.66468,-122.30583,House,Private room,1,1125,2,1.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,61.180419921875
27853572,Stevens,Capitol Hill,47.61538,-122.31204,Apartment,Entire home/apt,2,30,4,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,127.87449645996094
27853795,North Delridge,Delridge,47.56515,-122.36884,House,Entire home/apt,2,35,8,2.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,146.74822998046875
27872232,Yesler Terrace,Downtown,47.60556,-122.31887,Apartment,Private room,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,59.50067138671875
27875010,Highland Park,Delridge,47.53316,-122.35356000000002,House,Private room,1,30,2,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,46.57006072998047
27876107,Broadway,Capitol Hill,47.61979,-122.32417,Condominium,Entire home/apt,1,10,4,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,96.74337768554688
27895690,Lawton Park,Magnolia,47.64996,-122.39903,House,Entire home/apt,2,14,8,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,295.4605407714844
27896764,Harrison/Denny-Blaine,Central Area,47.62385,-122.29197,House,Entire home/apt,2,365,8,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,241.40518188476562
27898895,Atlantic,Central Area,47.60164,-122.3127,Apartment,Entire home/apt,1,1125,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,104.52193450927734
27900515,University District,University District,47.65648,-122.31452,Apartment,Entire home/apt,1,1125,2,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,136.78900146484375
27900551,Wedgwood,Other neighborhoods,47.69043,-122.29153,Apartment,Entire home/apt,3,29,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,75.23468017578125
27900565,Harrison/Denny-Blaine,Central Area,47.62955,-122.28339,House,Private room,2,1125,3,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,102.5113525390625
27909830,Stevens,Capitol Hill,47.635,-122.30312,Guest suite,Entire home/apt,2,1125,4,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,137.93699645996094
27911279,Broadway,Capitol Hill,47.62302,-122.32427,Loft,Entire home/apt,1,1125,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,150.98716735839844
27913530,Madrona,Central Area,47.61435,-122.28918,Apartment,Entire home/apt,2,14,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.3606185913086
27928737,North Beacon Hill,Beacon Hill,47.58797,-122.31649,Guest suite,Entire home/apt,1,1125,5,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,110.69219970703125
27929488,South Lake Union,Cascade,47.62458,-122.33087,Apartment,Entire home/apt,1,1125,6,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,228.70167541503906
27929606,Whittier Heights,Ballard,47.6816,-122.37339,Guest suite,Entire home/apt,1,1125,3,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,72.58062744140625
27930170,Mann,Central Area,47.61584000000001,-122.2992,Guest suite,Entire home/apt,2,1125,4,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,95.68389892578125
27932998,Maple Leaf,Northgate,47.70606,-122.31338,Guest suite,Private room,1,30,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,61.600372314453125
27935314,Broadway,Capitol Hill,47.61596,-122.32611,Apartment,Entire home/apt,2,31,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,275.0,228.89683532714844
27953992,Minor,Central Area,47.61396,-122.31268,Condominium,Entire home/apt,3,30,5,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150.0,156.0702362060547
27960420,Belltown,Downtown,47.61731,-122.33913,Condominium,Entire home/apt,1,1124,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,149.0,162.47462463378906
27965255,Central Business District,Downtown,47.60712,-122.33166,Apartment,Entire home/apt,3,1125,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,130.39620971679688
27966220,Maple Leaf,Northgate,47.69663,-122.31299,Guesthouse,Entire home/apt,2,1125,6,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,106.97889709472656
27966646,Harrison/Denny-Blaine,Central Area,47.6239,-122.29165,House,Private room,7,7,4,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,87.84977722167969
27966833,Eastlake,Cascade,47.63686,-122.32564,Apartment,Private room,2,7,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,78.2227783203125
27983140,Montlake,Capitol Hill,47.64399,-122.30416,House,Shared room,1,14,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.41118240356445
27983747,South Lake Union,Cascade,47.62374000000001,-122.3308,Apartment,Entire home/apt,1,1125,5,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,199.0,166.4847869873047
27984069,Greenwood,Other neighborhoods,47.69988,-122.36085,Guest suite,Entire home/apt,2,21,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,80.37171936035156
27986270,Mount Baker,Rainier Valley,47.57306,-122.29406000000002,Townhouse,Entire home/apt,3,10,4,1.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,107.5341796875
27988579,Cedar Park,Lake City,47.72705,-122.28592,House,Private room,2,90,4,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,123.92588806152344
27990912,Harrison/Denny-Blaine,Central Area,47.62258,-122.29302,House,Private room,7,7,4,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,96.13740539550781
27993068,Riverview,Delridge,47.53561,-122.35536,House,Private room,1,30,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.47541427612305
27993345,Riverview,Delridge,47.53545,-122.35584,House,Private room,1,30,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.35447311401367
28006590,North Delridge,Delridge,47.55842,-122.36137,Townhouse,Private room,1,60,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.81856346130371
