listing_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,minimum_nights,maximum_nights,accommodates,bathrooms,bedrooms,beds,amenities_TV,amenities_Heating,amenities_Air conditioning,amenities_Breakfast,amenities_Laptop friendly workspace,amenities_Indoor fireplace,amenities_Iron,amenities_Hair dryer,amenities_Private entrance,amenities_Smoke detector,amenities_Carbon monoxide detector,amenities_First aid kit,amenities_Fire extinguisher,amenities_Lock on bedroom door,amenities_Pool,amenities_Kitchen,amenities_Washer,amenities_Dryer,amenities_Free parking on premises,amenities_Elevator,amenities_Hot tub,amenities_Gym,amenities_Pets allowed,amenities_Smoking allowed,amenities_Suitable for events,amenities_Pets live on this property,price,predicted_price,fall_price,spring_price,summer_price,winter_price,weekday_price,weekend_price,mean,var,count
18880057,West Queen Anne,Queen Anne,47.63787,-122.35981,House,Entire home/apt,2,14,4,1.5,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,290.34332275390625,283.75,283.46212121212125,283.9814814814815,283.75,279.9810606060606,287.4907407407408,0.7393000000000001,0.020988009999999988,3
18891316,Arbor Heights,West Seattle,47.51359,-122.39015,House,Entire home/apt,3,1125,10,2.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,330.4785461425781,425.0,425.0,425.0,425.0,425.0,425.0,0.8561580645161292,0.12413164384946235,31
18895355,Belltown,Downtown,47.61686,-122.34595,Condominium,Entire home/apt,3,8,3,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,140.0,147.69203186035156,167.38461538461542,143.19484848484845,194.41168091168092,148.75,158.79050116550115,168.08007122507126,0.8574821917808222,0.028558476646197463,146
18895378,Wallingford,Other neighborhoods,47.65551,-122.32602,Apartment,Private room,1,1125,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,80.12141418457031,85.33076923076922,84.83969696969697,129.34957264957265,77.97692307692307,92.13292540792541,96.61555555555556,0.8051470588235295,0.03686099764705883,17
18901189,Atlantic,Central Area,47.58945,-122.30645,House,Private room,2,1125,3,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.264060974121094,68.41923076923078,57.61727272727273,52.190313390313385,69.6,60.25402097902098,63.659387464387464,0.6433307692307692,0.17838670141538465,26
18908164,Arbor Heights,West Seattle,47.51135,-122.38769,Guesthouse,Entire home/apt,3,90,4,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,98.70503997802734,99.0,99.0,102.48433048433048,99.0,99.53846153846158,100.20370370370371,0.8334809523809522,0.049620166457607424,42
18910157,Minor,Central Area,47.61052,-122.3038,House,Private room,5,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,63.57932662963867,76.30000000000003,70.19818181818182,84.0,62.0,73.21293706293706,73.03615384615384,0.8600125,0.0960261718333333,16
18918233,Arbor Heights,West Seattle,47.50209,-122.37891,House,Private room,1,10,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.30861282348633,31.0,30.39757575757576,33.753561253561266,31.0,31.5518648018648,31.523703703703703,0.8668596899224811,0.04414238633115307,129
18919033,International District,Downtown,47.60025,-122.32602,Apartment,Entire home/apt,3,1125,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,106.01931762695312,99.56153846153845,99.62545454545456,102.66809116809117,99.0,99.57272727272728,100.85481481481482,0.801403076923077,0.06548463311538462,65
18929823,Broadview,Other neighborhoods,47.71776,-122.36648999999998,House,Entire home/apt,1,28,4,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,120.98776245117188,125.0,125.0,125.0,125.0,125.0,125.0,0.8938918918918919,0.039368524099099085,37
